Brand,Price,Rating,Review_title,Label,Review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"19,999.00",2,Great phone with pathetic camera,2,"Basically I'm oneplus3t phone user from past 2 years and so this honor 8x actually is downgrade for me :). Yes, i just used this phone for 4 days and sold in olx for 12500/-.got it for 14034/- post cash back .  Overall the phone is excellent. but the photographer in me who got used to capture stunning pics in oneplus 3t, its not all satisfactory.  the portrait mode is worst.  although the display is good, there is slight lag when you are switching between apps. For people who used low end phones with slow processors, this honor 8x will feel great.If your budget is 14000/- . there is only one phone in this segment which you should go for. Mi A2 .Mi A2 captures wonderful pictures.Pros:Not listing as you will only see pros everywhere abt this phone. go on to Cons section.Cons:Camera is big let down. there are many options in camera,but picture quality is not good.Speaker sound is not loudThere is slight lag when switching between appsWifi connectivity has issues when switching between 4G/WiFi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"19,999.00",4,Very bad performance. If u buy than carefully.,2,Good cell but there are many issue1. No video calling2. No conference call.3. Keyboard are very bad to touch system4. swiftkey internal software and is not good very bad system5. Night mood camera very bad.6. I'm used to  7 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"19,999.00",3,Worst camera,2,Worst camera ever..pictures look like taken by 2 MP camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"19,999.00",5,Honor 8x vs real me pro 2,3,"Well where do I start from.  For 15k this is a great phone. I bought it for my dad. I am very satisfied with the phone. Honor have started making very nice n premium phone on low budget. I had also bought real me pro2 from flipkart for my sis. I compared both I must tell u go for honor 8x, real me pro2 doesn't have portrait mode or bokeh mode on front camera.. display is bigger then real me pro2, this is the only difference otherwise both phones are alike. If u ask me then I will prefer honor 8x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"19,999.00",5,Loved it,2,"Better than Mi note 5pro or A,10/10 design10/10 camera10/10 battery10/10 performanceIf it comes with earphone and little long usb cable than customer will be more happy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"19,999.00",5,"Value for money product, must buy",2,"This is amazing powerful and beautiful fon from honor best camera, battery, design, display, sound quality, processor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"19,999.00",1,"Realme 2 pro will be better than Honor 8x (PUBG loading issue in honor 8X, Realme 1 loads faster)",3,"I was previously using Lenovo Z2 plus and it was one of the best phones in 2017 offering snapdragon 820 at just RS. 10,000. So after a year it started lagging cuz I was playing very heavy games. So then the new Mid Range phones were Realme 2 Pro and Honor 8X. These were under by budget. I wanted to buy Realme 2 Pro as it had 8gb ram and good camera. But then after watching a lot of youtube videos, I thought I should go for honor 8x. And so I bought this. When I opened the package and took honor 8x on my hand, it felt premium. But then when I started downloading apps from playstore, it wasn't using my data to download it, just wifi. I had to cancel all installs and download it at my office Wifi. 2)The next thing is that, the phone is really really HEAVY. I was using it with my left hand while I was sleeping, and literally after 5 minutes my wrist started to pain. But what if it falls on my head or mouth, like all the phones do? While using it lying on the bed? I am going to get a serious injury. In the Tech pages too, they have mentioned this as a Con.3)Front Camera:  The Camera really SUCKs. The back camera is okay, but it's saturation is very high especially for Red, Green and Blue. The camera has depth, but it's of no use as the Camera Saturation is high. Don't talk about the front camera, I use my sister's Realme 1 for taking selfies...4) PUBG: So when I open the game, it has loading error, says 'Could not connect to server' seems to be network issue, but the Realme 1 loads properly without any issues, even when both the phones are in the SAME room. Also the map in Realme 1 loads faster, maybe because it has 6 GB ram and the one I am using has 4 GB. I should have gone for Realme 2 pro which had 6 Gb for lesser Price.I wished I had ordered Realme 2 pro. Too lazy to return then get refund and all. But if you need a light phone, go for Realme 2 pro. it's light, games don't lag and also has a good battery. I'm just somewhat sad.  And the Customer Service of HONOR is so pathetic, they don't know what I am asking and COPY PASTE wrong info in the chat, I once had to talk with a Supervisor to get the correct information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,Bmvhvgj,2,Super Mobile phone number is not working properly and I will be there at the same time I don't and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",1,Late charging issue of the battery,2,I use to change hardly 1 hour to full my bettery. But this phone take 3 to 4 houses for charging and I will not recommend the same anyone to purchase this mobile phone I am extmtrmley disappointed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,Terrific purchase,3,"Got it at 11k.. very smooth and fluid, display quality is a feast to eyes, camera performance exceeded expectations but struggles a bit in low and artificial light, wonder how Honor has not given slow motion video though.. cellular call and network quality is just flawless... battery is quite decent and lasts a day for moderate use..overall a value for money phone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,A Mighty product within budget,2,"I purchased this Honor product after a lot of research from Amazon browsing through day and night searching for the qualities like screen resolution,camera quality and battery performance. Then I found this. With its great stylized look,the product really feels premium and feels like nothing is there in your pocket. I am using this product for the last 2 days and found it performing as per my desire.It has pro's like;1)Great camera quality2)stunning Display3)Nice battery back-up which can sustain you through your whole day,( My internet always stays on and I usually do browse youtube and whatsapp mostly) It still can survive for almost  1 day with average usage.Cons:1) Loudspeaker quality is just like radio, but the normal earpiece sound is very great,loud and clear too.2) No earphones in box.Overall satisfied with the product. I recommend to everyone. Just go for it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",1,Never buy one of the verst mobile I have experience,2,I have habbit of changing mobile in every week or with in a month I brought this mobile by checking it's specifications but believe it this mobile is very cheap only the outer look is  premium but camera is like pure China mobile less than 8 MP display fell is like TFT cheap one I kindly suggest don't waste the money by buying this u can go from realme u1 it's is much premium and super camera and good display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,Superb,2,Camera is too good...High performance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,Wow! So nice look nice performance,2,"Receive the product today, first look is nice, got system update, after installing I will share the performance and other thing of this product.Now after few days of use:1. Camera awesome2. Performance is so smooth, can play pubg and free fire without any problem.3. Battery backup is so surprising compared to 4k mah, it last 2 days with normal use and it lasts 10 to 11 hour with gaming and other apps. I think really nice battery, I m so satisfied with this mobile mind blowing choice. Don't think guys definitely you will not regret after purchase this device.And last but not least thank u amezon to bring it in summer carnival offer. 4-64 GB shaphire blue variant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,"Good product good price, sticking to same brand with upgrading",2,"Mobile is very nice to use, and smooth functioning and only thing about honor for best function we should not over load memory so we have to use memory card first I bought honor 8 smart after 2 years of usage with out any problems I exchanged the phone and bought (upgrade) honor 10 lite, and this is full screen phone looks very nice and looks like pro see man one thing I bought honor smart 8 before 2 years and I works nicely and I exchange it for new honor product this is the highlight so regarding the quality no issues for 2 years so I conclude u one thing is this honor brand are having more than 36 months of value to use with out any issues so if u bought honor u will sticking to same brand how is this possible coz the quality of the brand Amazon service is also very nice 2 day delivery if u want to see more about honor phone and manufacturer u can see the review of honor 8 smart mine reviewers name Senthil kumar with phone number guaranteed and longest review for honor 8 smart and my review will be in first five review after 2 monts still smooth body problem and relaxed no problem fell relaxed because I already bought honor mobiles that also smooth and so it also smooth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"17,999.00",2,Great phone with pathetic camera,2,"Basically I'm oneplus3t phone user from past 2 years and so this honor 8x actually is downgrade for me :). Yes, i just used this phone for 4 days and sold in olx for 12500/-.got it for 14034/- post cash back .  Overall the phone is excellent. but the photographer in me who got used to capture stunning pics in oneplus 3t, its not all satisfactory.  the portrait mode is worst.  although the display is good, there is slight lag when you are switching between apps. For people who used low end phones with slow processors, this honor 8x will feel great.If your budget is 14000/- . there is only one phone in this segment which you should go for. Mi A2 .Mi A2 captures wonderful pictures.Pros:Not listing as you will only see pros everywhere abt this phone. go on to Cons section.Cons:Camera is big let down. there are many options in camera,but picture quality is not good.Speaker sound is not loudThere is slight lag when switching between appsWifi connectivity has issues when switching between 4G/WiFi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"17,999.00",4,Very bad performance. If u buy than carefully.,2,Good cell but there are many issue1. No video calling2. No conference call.3. Keyboard are very bad to touch system4. swiftkey internal software and is not good very bad system5. Night mood camera very bad.6. I'm used to  7 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"17,999.00",3,Worst camera,2,Worst camera ever..pictures look like taken by 2 MP camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"17,999.00",5,Honor 8x vs real me pro 2,3,"Well where do I start from.  For 15k this is a great phone. I bought it for my dad. I am very satisfied with the phone. Honor have started making very nice n premium phone on low budget. I had also bought real me pro2 from flipkart for my sis. I compared both I must tell u go for honor 8x, real me pro2 doesn't have portrait mode or bokeh mode on front camera.. display is bigger then real me pro2, this is the only difference otherwise both phones are alike. If u ask me then I will prefer honor 8x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"17,999.00",5,Loved it,2,"Better than Mi note 5pro or A,10/10 design10/10 camera10/10 battery10/10 performanceIf it comes with earphone and little long usb cable than customer will be more happy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"17,999.00",5,"Value for money product, must buy",2,"This is amazing powerful and beautiful fon from honor best camera, battery, design, display, sound quality, processor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"17,999.00",1,"Realme 2 pro will be better than Honor 8x (PUBG loading issue in honor 8X, Realme 1 loads faster)",3,"I was previously using Lenovo Z2 plus and it was one of the best phones in 2017 offering snapdragon 820 at just RS. 10,000. So after a year it started lagging cuz I was playing very heavy games. So then the new Mid Range phones were Realme 2 Pro and Honor 8X. These were under by budget. I wanted to buy Realme 2 Pro as it had 8gb ram and good camera. But then after watching a lot of youtube videos, I thought I should go for honor 8x. And so I bought this. When I opened the package and took honor 8x on my hand, it felt premium. But then when I started downloading apps from playstore, it wasn't using my data to download it, just wifi. I had to cancel all installs and download it at my office Wifi. 2)The next thing is that, the phone is really really HEAVY. I was using it with my left hand while I was sleeping, and literally after 5 minutes my wrist started to pain. But what if it falls on my head or mouth, like all the phones do? While using it lying on the bed? I am going to get a serious injury. In the Tech pages too, they have mentioned this as a Con.3)Front Camera:  The Camera really SUCKs. The back camera is okay, but it's saturation is very high especially for Red, Green and Blue. The camera has depth, but it's of no use as the Camera Saturation is high. Don't talk about the front camera, I use my sister's Realme 1 for taking selfies...4) PUBG: So when I open the game, it has loading error, says 'Could not connect to server' seems to be network issue, but the Realme 1 loads properly without any issues, even when both the phones are in the SAME room. Also the map in Realme 1 loads faster, maybe because it has 6 GB ram and the one I am using has 4 GB. I should have gone for Realme 2 pro which had 6 Gb for lesser Price.I wished I had ordered Realme 2 pro. Too lazy to return then get refund and all. But if you need a light phone, go for Realme 2 pro. it's light, games don't lag and also has a good battery. I'm just somewhat sad.  And the Customer Service of HONOR is so pathetic, they don't know what I am asking and COPY PASTE wrong info in the chat, I once had to talk with a Supervisor to get the correct information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,Must buy,2,"I bought a 4 + 64 gb one. This phone is powered well with Kirin 659 and it's enough for a phone of this price segment.Pros:1] Looks- Decent2] Camera- Really wonderful3] Handling- A bit care would be recommended. Have some rough back covers.4] Performance- Okay to goodCons:1] Honor haven't yet released an Android Pie update and EMUI 9.0 for this phone particularly although it's expected in June-July this year.But overall, this is a beautiful phone, it's been a day or two yet I'd not doubt to count on this one. So, if you're willing to buy one of the best budget phones, here you go!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",4,Good phone under the 10k budget,3,Performance is as per the specs. You will know if you have already used high performance devices with 4gb ram with higher price tags.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,Love this camera ❤,3,Camera clarity is good. I love this mobile. Good quality for its cost. But they not give me a headset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",1,Very bad service By Amazon,2,A very bad phone with touchscreen problemI bought it before 10 days and suddenly the touch function is getting worse.i can’t even type a single word properly.Please don’t buy it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",4,Mobile heating,2,Battery life was average...good picture quality.. But phone was getting heat..Continuous usage leads to over heating of mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honor,"16,999.00",5,Very nice,2,"Nice phone with light weight, good battery life. I gifted this to my mom n she is very happy....I think the camera is not that much good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
